Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),Temp_Range,Dientich (nghin ha),Vung_encoded,Cay_encoded,Sanluong (nghin tan)
0.956548716817618,1.0410563347447594,0.9066741745824686,0.21635671141025584,0.6463535363623721,0.1272265820565458,-0.15686576533371546,0,5,9.7
0.956548716817618,1.0410563347447594,0.9066741745824686,0.21635671141025584,0.6463535363623721,0.1272265820565458,-0.1646644252153563,0,6,23.5
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,-0.16651147623995544,0,0,5.8
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,0.2849898853287256,0,1,1344.9
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,0.31043814388986946,0,2,807.0
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,-0.16733238780644397,0,3,0.0
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,-0.14434686394476565,0,4,25.8
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,-0.15686576533371546,0,5,10.5
1.1172421218483377,1.2379206098775406,1.0198298030167792,-0.1813315229044104,0.0037726376709504347,0.28608390759213503,-0.1661010204567112,0,6,8.1
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,-0.1669219320231997,0,0,4.3
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,0.28765784791981325,0,1,1231.8
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,0.29627741936794266,0,2,849.4
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,-0.16733238780644397,0,3,0.0
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,-0.14373118026989926,0,4,32.2
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,-0.15255597960965075,0,5,41.5
1.2288347642307822,1.3472896516179749,1.1006552518984314,-0.660267891111326,-0.5109061257722144,0.332806650396717,-0.15891804424993675,0,6,72.7
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,-0.16651147623995544,0,0,8.1
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,0.2817062390627716,0,1,1430.9
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,0.3387595929337231,0,2,1139.2
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,-0.16733238780644397,0,3,0.0
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,-0.1431154965950329,0,4,23.6
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,-0.1515298401515401,0,5,45.5
1.5591489856828187,1.841637720284737,1.2461410598854032,-2.9608729455338203,-1.3433648128913622,1.0523368895873195,-0.15973895581642522,0,6,65.6
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,-0.16651147623995544,0,0,8.1
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,0.28519511322034774,0,1,1413.9
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,0.3974547699376516,0,2,1250.6
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,-0.16733238780644397,0,3,0.0
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,-0.15029847280180736,0,4,21.8
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,-0.14865664966883035,0,5,62.5
1.4163104034332896,1.6403986834823376,1.1693568834478343,-2.2809543513829382,-0.4963642194386297,0.800034078442563,-0.15809713268344822,0,6,88.1
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,-0.16671670413157758,0,0,6.3
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,0.2847846574371035,0,1,1436.4
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,0.4360376135626116,0,2,1546.8
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,-0.16733238780644397,0,3,0.0
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,-0.14947756123531883,0,4,23.7
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,-0.1476305102107197,0,5,72.3
1.3359637009179297,1.4872820250457308,1.0683250723457702,-2.2039824350639674,-1.4197871717082875,0.7065885928333958,-0.1669219320231997,0,6,2.8
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,-0.16671670413157758,0,0,7.7
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,0.29094149418576737,0,1,1547.6
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,0.44445195711911895,0,2,1568.7
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,-0.16733238780644397,0,3,0.0
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,-0.15029847280180736,0,4,25.3
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,-0.14722005442747543,0,5,76.8
1.3002540553555468,1.3910372683141476,1.1006552518984314,-1.930304510374302,-0.9320264050953755,0.4262521360058842,-0.1661010204567112,0,6,14.5
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,-0.16651147623995544,0,0,6.3
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,0.30694926973229325,0,1,1572.7
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,0.37672675288381674,0,2,1327.0
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,-0.16733238780644397,0,3,0.0
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,-0.15235075171802864,0,4,23.5
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,-0.14680959864423118,0,5,76.0
1.277935526879059,1.3822877449749131,1.1289441590070095,-1.3786724434216995,-0.6323346136837531,0.3421511989576321,-0.16569056467346693,0,6,18.2
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,-0.1669219320231997,0,0,3.4
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,0.3059231302741826,0,1,1639.6
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,0.41243640602606696,0,2,1486.3
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,-0.16733238780644397,0,3,0.0
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,-0.15255597960965075,0,4,17.0
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,-0.14578345918612054,0,5,80.1
1.242225881316676,1.4260353616710875,1.0521599825694403,-1.29742430952945,-0.19579182158782155,0.6131431072242253,-0.16589579256508907,0,6,16.1
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,-0.1669219320231997,0,0,4.4
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,0.30818063708202603,0,1,1694.8
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,0.49904257629060483,0,2,1788.0
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,-0.16733238780644397,0,3,0.0
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,-0.1507089285850516,0,4,31.0
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,-0.14373118026989926,0,5,85.6
1.13509694462953,1.3560391749572094,0.9713345336877895,-1.049403690279442,0.16425721116908926,0.6505213014678921,-0.16528010889022268,0,6,23.9
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,-0.16712715991482185,0,0,2.1
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,0.3131061064809571,0,1,1677.2
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,0.4803668381529913,0,2,1715.8
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,-0.16733238780644397,0,3,0.0
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,-0.15173506804316225,0,4,28.5
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,-0.1484514217772082,0,5,65.1
1.21544364714489,1.4260353616710875,1.0319536203490274,-0.6816489789777049,-0.8819032385838702,0.6598658500288105,-0.16630624834833332,0,6,13.0
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,-0.1669219320231997,0,0,3.7
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,0.31331133437257924,0,1,1708.9
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,0.5448083961223393,0,2,1920.9
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,-0.16733238780644397,0,3,0.0
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,-0.15625008165884904,0,4,23.3
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,-0.14722005442747543,0,5,68.4
1.4609474603862664,1.758517248562008,1.2259346976649903,-1.3273578325423854,0.16913624684566073,0.9215132097344854,-0.16569056467346693,0,6,21.6
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,-0.16671670413157758,0,0,6.4
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,0.3159792969636669,0,1,1768.8
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,0.5852382907718986,0,2,2064.7
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,-0.16733238780644397,0,3,0.0
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,-0.15625008165884904,0,4,23.3
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,-0.14598868707774265,0,5,76.8
1.1841977072778054,1.3822877449749131,1.0279123479049455,-1.0793372132923773,-0.4361021787894689,0.5757649129805551,-0.16507488099860057,0,6,3.2
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,-0.16671670413157758,0,0,5.6
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,0.31680020853015545,0,1,1746.1
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,0.6193061207811718,0,2,2165.8
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,-0.16733238780644397,0,3,0.0
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,-0.1552239422007384,0,4,29.7
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,-0.1453730034028763,0,5,75.8
1.3761370521756098,1.6228996368038686,1.1936045181123305,-0.7030300668440838,-0.2302782737602676,0.7065885928333925,-0.16528010889022268,0,6,27.3
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,-0.16671670413157758,0,0,6.5
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,0.32131522214584224,0,1,1749.4
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,0.6492693929580022,0,2,2244.6
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,-0.16733238780644372,0,3,0.0
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,-0.15625008165884904,0,4,27.4
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,-0.14414163605314353,0,5,81.9
1.3716733464803113,1.5791520201076943,1.2016870630004954,-1.314529179822557,-0.13326876440561553,0.5944540101023885,-0.16589579256508907,0,6,18.0
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,-0.16589579256508907,0,0,12.4
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,0.32008385479610946,0,1,1837.2
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,0.6191008928895496,0,2,2161.4
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,-0.16733238780644397,0,3,0.0
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,-0.15686576533371546,0,4,24.3
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,-0.1476305102107197,0,5,77.5
1.3538185236991205,1.6141501134646326,1.1168203416747613,-1.4727492300337712,-0.6690582822152124,0.8654459183689784,-0.16569056467346693,0,6,19.4
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,-0.1669219320231997,0,0,3.4
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,0.3223413616039529,0,1,1804.4
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,0.6541948623569336,0,2,2250.1
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,-0.16733238780644397,0,3,0.1
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,-0.15645530955047118,0,4,19.2
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,-0.149682789126941,0,5,63.7
1.5502215742922234,1.8635115286328225,1.2380585149972383,-2.370754920421732,-1.339247382783817,1.117748729513735,-0.16589579256508907,0,6,15.4
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,-0.1669219320231997,0,0,4.8
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,0.3237779568453078,0,1,1719.9
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,0.7042704679127326,0,2,2234.6
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,-0.16733238780644397,0,3,0.1
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,-0.15707099322533757,0,4,20.1
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,-0.1507089285850516,0,5,60.9
1.6171771597216895,1.8110143885974153,1.391626867872375,-1.7507033722967087,-0.25962388834178984,0.6505213014678921,-0.1646644252153563,0,6,26.3
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,-0.16671670413157758,0,0,4.8
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,0.31741589220502175,0,1,1660.4
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,0.6533739507904448,0,2,2202.0
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,-0.16733238780644397,0,3,0.0
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,-0.15707099322533757,0,4,17.2
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,-0.15029847280180736,0,5,63.1
1.3002540553555468,1.3822877449749131,1.2178521527768253,-0.006006602400095243,0.5707403834625371,0.13657113061746087,-0.16445919732373415,0,6,28.5
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,0.17950274903495195,0,0,3.0
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,0.31495315750555625,0,1,1727.4
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,0.6289518316874116,0,2,2199.1
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,-0.16733238780644397,0,3,0.0
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,-0.16712715991482185,0,4,0.3
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,-0.15194029593478436,0,5,61.0
1.362745935089716,1.5047810717241998,1.221893425220907,-0.6431630208182193,-0.1187506582460629,0.3888739417622206,-0.16569056467346693,0,6,18.6
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,0.19386870144850088,0,0,3.1
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,0.3122851949144686,0,1,1659.3
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,0.6285413759041676,0,2,2241.0
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,-0.16733238780644397,0,3,0.0
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,-0.15748144900858183,0,4,19.0
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,-0.1550187143091163,0,5,44.1
1.4788022831674588,1.6885210618481286,1.221893425220907,-1.7207698492837795,-1.0382465818004316,0.7813449813207296,-0.16569056467346693,0,6,19.9
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,0.1384571707105264,0,0,2.5
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,0.3034603955747171,0,1,1645.2
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,0.6597360154307308,0,2,2348.6
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,-0.16733238780644397,0,3,0.0
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,-0.15748144900858183,0,4,20.3
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,-0.15563439798398268,0,5,44.5
1.465411166081565,1.6272743984734852,1.2340172425531553,-1.3359102676889356,-0.36346404764364054,0.6224876557851403,-0.16651147623995544,0,6,9.0
1.25561699840257,1.3166663199306532,1.1451092487833394,-0.8227641588958127,-0.1080643801056707,0.1646047763002127,0.03379094598324124,0,0,1.8
1.25561699840257,1.3166663199306532,1.1451092487833394,-0.8227641588958127,-0.1080643801056707,0.1646047763002127,0.3055126744909384,0,1,1771.8
1.25561699840257,1.3166663199306532,1.1451092487833394,-0.8227641588958127,-0.1080643801056707,0.1646047763002127,0.6330563895198542,0,2,2350.8
1.25561699840257,1.3166663199306532,1.1451092487833394,-0.8227641588958127,-0.1080643801056707,0.1646047763002127,-0.16733238780644397,0,3,0.0
1.25561699840257,1.3166663199306532,1.1451092487833394,-0.8227641588958127,-0.1080643801056707,0.1646047763002127,-0.15809713268344822,0,4,20.5
1.25561699840257,1.3166663199306532,1.1451092487833394,-0.8227641588958127,-0.1080643801056707,0.1646047763002127,-0.15666053744209332,0,5,41.7
